"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.041871594E2,-8.674162626E-2,6.460267305E-2,1.082010269E-1,1.529871802E-1
1.041921594E2,-8.752715588E-2,5.309706926E-2,5.767917633E-2,1.175039964E-1
1.041971594E2,-6.409734488E-2,3.419375420E-2,1.497268677E-2,7.417454951E-2
1.042021594E2,-4.093867540E-2,3.398537636E-3,-5.941677094E-2,7.223487987E-2
1.042071594E2,7.803559303E-3,-3.104865551E-3,-9.432983398E-2,9.470297412E-2
1.042121594E2,3.014969826E-2,-1.706671715E-2,-1.364402771E-1,1.407701188E-1
1.042171594E2,6.483566761E-2,-3.672891855E-2,-1.479053497E-1,1.656160310E-1
1.042221594E2,8.962121606E-2,-3.696006536E-2,-1.191940308E-1,1.536399224E-1
1.042271594E2,9.702849388E-2,-2.821975946E-2,-6.414127350E-2,1.196870353E-1
1.042321594E2,8.428311348E-2,-9.738981724E-3,-1.708316803E-2,8.654666725E-2
1.042371594E2,8.372238278E-2,-1.446598768E-2,-9.059906006E-3,8.544462578E-2
1.042421594E2,8.586457372E-2,4.095494747E-3,-4.894256592E-3,8.610140443E-2
1.042471594E2,5.360603333E-2,8.215010166E-3,-1.468372345E-2,5.618456136E-2
1.042521594E2,3.422743082E-2,2.174276114E-2,-1.833152771E-2,4.450066955E-2
1.042571594E2,2.697920799E-2,1.853805780E-2,-2.739429474E-2,4.268471196E-2
1.042621594E2,7.357895374E-3,2.128303051E-2,-3.691864014E-2,4.324456037E-2
1.042671594E2,1.055413485E-2,1.913356781E-2,-2.571868896E-2,3.374809834E-2
1.042721594E2,-7.920503616E-3,2.612340450E-2,-9.246826172E-3,2.882135380E-2
1.042771594E2,-1.274645329E-3,7.471442223E-3,-3.325462341E-3,8.276827253E-3
1.042821594E2,-6.371974945E-3,3.617644310E-3,-8.129119873E-3,1.094403970E-2
1.042871594E2,-1.146990061E-2,-1.236796379E-2,4.015922546E-3,1.733934203E-2
1.042921594E2,-1.946812868E-2,-1.909118891E-2,-3.548622131E-3,2.749680431E-2
1.042971594E2,-2.295893431E-2,-2.702343464E-2,1.266479492E-3,3.548214557E-2
1.043021594E2,-2.727437019E-2,-2.353584766E-2,4.398345947E-3,3.629287591E-2
1.043071594E2,-4.014652967E-2,-3.051733971E-2,2.836227417E-3,5.050837607E-2
1.043121594E2,-3.289097548E-2,-3.636407852E-2,-7.331848145E-3,4.957739880E-2
1.043171594E2,-3.790205717E-2,-4.154908657E-2,-1.593875885E-2,5.845456840E-2
1.043221594E2,-3.952056170E-2,-3.993976116E-2,-1.442718506E-2,5.801036965E-2
1.043271594E2,-4.121422768E-2,-2.414649725E-2,-2.707958221E-2,5.490873943E-2
1.043321594E2,-3.874456882E-2,-1.867437363E-2,-2.165031433E-2,4.815194653E-2
1.043371594E2,-3.556060791E-2,-1.669800282E-2,-1.770019531E-2,4.308917552E-2
1.043421594E2,-3.071892262E-2,-1.677095890E-2,-2.829074860E-2,4.500315239E-2
1.043471594E2,-2.543395758E-2,-7.693052292E-3,-1.559448242E-2,3.081001677E-2
1.043521594E2,-2.428501844E-2,2.424329519E-2,-3.051757812E-4,3.431606934E-2
1.043571594E2,-1.844716072E-2,1.402521133E-2,7.580757141E-3,2.438179998E-2
1.043621594E2,-2.392017841E-2,9.986221790E-3,1.444339752E-2,2.967341054E-2
1.043671594E2,-2.121138573E-2,1.957684755E-2,1.368141174E-2,3.194302540E-2
1.043721594E2,-1.480561495E-2,2.471649647E-2,1.168632507E-2,3.109150407E-2
1.043771594E2,-7.940828800E-3,3.030639887E-2,4.665374756E-3,3.167491588E-2
1.043821594E2,-7.310867310E-3,1.805996895E-2,3.769874573E-3,1.984497955E-2
1.043871594E2,2.759575844E-3,6.592750549E-3,1.327133179E-2,1.507341587E-2
1.043921594E2,1.108908653E-2,-1.307249069E-3,1.106834412E-2,1.572211760E-2
1.043971594E2,2.057671547E-3,4.575848579E-4,7.102012634E-3,7.408237277E-3
1.044021594E2,-3.854274750E-3,-5.189418793E-3,2.265071869E-2,2.355505378E-2
1.044071594E2,8.336067200E-3,-4.683136940E-3,2.284431458E-2,2.476458149E-2
1.044121594E2,-5.039989948E-3,-1.053130627E-2,2.495479584E-2,2.755089374E-2
1.044171594E2,3.666639328E-3,4.743933678E-3,1.381015778E-2,1.505555075E-2
1.044221594E2,9.405195713E-3,-1.661103964E-2,2.229213715E-2,2.934831721E-2
1.044271594E2,1.250284910E-2,-5.652248859E-3,2.106761932E-2,2.514187218E-2
1.044321594E2,1.301753521E-2,-1.522183418E-2,-5.217552185E-3,2.069742278E-2
1.044371594E2,1.993644238E-2,-2.057844400E-2,-1.375770569E-2,3.178377822E-2
1.044421594E2,2.866768837E-2,-1.285851002E-2,-2.484512329E-2,4.005568359E-2
1.044471594E2,3.239840269E-2,-8.642375469E-3,-1.955604553E-2,3.881734236E-2
1.044521594E2,1.477724314E-2,5.773186684E-3,3.045272827E-2,3.433751969E-2
1.044571594E2,3.181654215E-2,-6.323933601E-3,4.331302643E-2,5.411379444E-2
1.044621594E2,2.429521084E-2,2.867996693E-3,-6.356048584E-2,6.810593245E-2
1.044671594E2,3.814345598E-2,-1.404821873E-3,-1.611127853E-1,1.655724203E-1
1.044721594E2,3.603255749E-2,-1.316112280E-2,-1.120319366E-1,1.184175459E-1
1.044771594E2,2.613997459E-2,-4.247367382E-3,5.402183533E-2,6.016391854E-2
1.044821594E2,3.707706928E-3,-9.186744690E-3,1.982440948E-1,1.984914721E-1
1.044871594E2,-2.924889326E-2,-5.370557308E-3,2.340536118E-1,2.359352323E-1
1.044921594E2,-4.698944092E-2,6.349980831E-3,1.531190872E-1,1.602928092E-1
1.044971594E2,-6.860452890E-2,2.218663692E-3,6.784915924E-2,9.651431119E-2
1.045021594E2,-6.109952927E-2,2.560198307E-3,-1.506805420E-4,6.115333022E-2
1.045071594E2,-6.295555830E-2,6.558179855E-3,-5.437469482E-2,8.344470913E-2
1.045121594E2,-4.347902536E-2,9.529709816E-3,-7.531738281E-2,8.748685141E-2
1.045171594E2,-4.132080078E-2,8.562207222E-4,-5.929183960E-2,7.227491912E-2
1.045221594E2,-1.351833344E-2,1.822650433E-3,-3.821372986E-3,1.416581395E-2
1.045271594E2,1.974540949E-2,-2.923232317E-2,9.874343872E-3,3.663212498E-2
1.045321594E2,2.022916079E-2,-1.094049215E-2,3.263473511E-3,2.322850779E-2
1.045371594E2,2.092272043E-2,-8.350253105E-3,-2.066802979E-2,3.057211822E-2
1.045421594E2,2.406668663E-2,-8.695721626E-4,-5.471992493E-2,5.978487890E-2
1.045471594E2,1.882684231E-2,4.143893719E-3,-6.995010376E-2,7.255783116E-2
1.045521594E2,1.707136631E-2,1.489657164E-2,-5.543518066E-2,5.988654815E-2
1.045571594E2,3.349286318E-2,6.621778011E-3,-6.516551971E-2,7.356741662E-2
1.045621594E2,4.171907902E-2,1.660698652E-2,-4.190063477E-2,6.141609520E-2
1.045671594E2,2.216660976E-2,1.661115885E-2,-2.676486969E-2,3.851814425E-2
1.045721594E2,1.234436035E-2,1.154553890E-2,-4.111385345E-2,4.445257751E-2
1.045771594E2,1.356291771E-2,1.586490870E-2,-3.280353546E-2,3.888084366E-2
1.045821594E2,8.809328079E-3,1.750117540E-2,-2.245235443E-2,2.979938961E-2
1.045871594E2,1.333355904E-4,1.545161009E-2,3.716468811E-3,1.589283402E-2
1.045921594E2,-7.259905338E-3,1.111596823E-2,1.796722412E-3,1.339773065E-2
1.045971594E2,-2.034127712E-3,3.943800926E-3,-8.969306946E-3,1.000698298E-2
1.046021594E2,-1.607775688E-2,-5.666375160E-3,-2.418231964E-2,2.958693389E-2
1.046071594E2,-2.745765448E-2,1.560634375E-2,-3.186511993E-2,4.486498214E-2
1.046121594E2,-1.771336794E-2,1.082229614E-2,-4.856586456E-2,5.281598904E-2
1.046171594E2,-2.347654104E-2,7.768273354E-3,-4.695415497E-2,5.306775593E-2
1.046221594E2,-2.367937565E-2,7.116615772E-3,-2.716159821E-2,3.673025277E-2
1.046271594E2,-1.877385378E-2,1.165717840E-2,-2.419948578E-2,3.277136717E-2
1.046321594E2,-2.200865746E-2,-4.425883293E-3,1.084613800E-2,2.493207082E-2
1.046371594E2,-3.932893276E-3,-2.767682076E-3,3.546905518E-2,3.579359703E-2
1.046421594E2,-1.490849257E-2,-1.082187891E-2,5.258178711E-2,5.571553239E-2
1.046471594E2,-2.292263508E-2,-2.734917402E-2,4.412078857E-2,5.674564744E-2
1.046521594E2,-2.485352755E-2,-2.550721169E-2,3.772068024E-2,5.187644357E-2
1.046571594E2,-2.214294672E-2,-2.823865414E-2,3.732681274E-2,5.177859236E-2
1.046621594E2,-1.120388508E-2,-2.571988106E-2,4.323291779E-2,5.153760280E-2
1.046671594E2,-2.825838327E-2,-2.290475368E-2,3.090000153E-2,4.772812652E-2
1.046721594E2,-1.294195652E-2,-1.367402077E-2,4.702472687E-2,5.065370687E-2
1.046771594E2,-1.589983702E-2,-2.141964436E-2,5.367469788E-2,5.993812788E-2
1.046821594E2,-1.233512163E-2,-6.384551525E-3,3.111934662E-2,3.407831360E-2
1.046871594E2,-2.826851606E-2,-3.078043461E-3,2.546215057E-2,3.816941791E-2
1.046921594E2,-2.865487337E-2,-1.158237457E-3,1.478767395E-2,3.226636922E-2
1.046971594E2,-1.372534037E-2,8.750915527E-3,8.049964905E-3,1.815944453E-2
1.047021594E2,1.287460327E-4,2.616703510E-3,-1.127719879E-2,1.157751810E-2
1.047071594E2,1.507085562E-2,-3.617167473E-3,-2.916622162E-2,3.302851909E-2
1.047121594E2,6.017029285E-3,4.419267178E-3,-3.352928162E-2,3.435036084E-2
1.047171594E2,9.051918983E-3,-7.542669773E-3,-2.135372162E-2,2.438873780E-2
1.047221594E2,1.814836264E-2,-2.136290073E-3,2.508163452E-4,1.827538537E-2
1.047271594E2,1.743465662E-2,8.043050766E-4,2.788639069E-2,3.289779542E-2
1.047321594E2,1.347160339E-2,-8.392930031E-3,4.012203217E-2,4.314745459E-2
1.047371594E2,6.442248821E-3,-6.023943424E-3,3.035354614E-2,3.160898967E-2
1.047421594E2,-3.877282143E-3,-8.122205734E-3,4.009437561E-2,4.109212210E-2
1.047471594E2,-9.329497814E-3,-1.730197668E-2,3.086757660E-2,3.659515284E-2
1.047521594E2,-6.747543812E-3,-7.120072842E-3,1.886081696E-2,2.125923802E-2
1.047571594E2,-1.117849350E-2,-6.341099739E-3,4.079818726E-3,1.348381191E-2
1.047621594E2,-4.969239235E-4,-5.726158619E-3,-9.008407593E-3,1.068584266E-2
1.047671594E2,-4.586696625E-3,-3.894805908E-3,-1.060295105E-2,1.219138507E-2
1.047721594E2,-3.287196159E-3,-7.454037666E-3,-1.038360596E-2,1.319801534E-2
1.047771594E2,1.176816225E-2,-3.208458424E-3,-1.147747040E-2,1.674861711E-2
1.047821594E2,-8.815526962E-4,-1.223933697E-2,-1.135730743E-2,1.672025528E-2
1.047871594E2,1.103723049E-2,-1.061087847E-2,-8.871078491E-3,1.769483632E-2
1.047921594E2,1.192688942E-3,-2.610504627E-3,1.650810242E-3,3.310953907E-3
1.047971594E2,-2.399384975E-3,-4.688024521E-3,-1.646041870E-3,5.517615065E-3
1.048021594E2,3.016650677E-3,1.017034054E-3,3.893852234E-3,5.029575011E-3
1.048071594E2,1.033610106E-2,1.729744673E-2,7.826805115E-3,2.161701937E-2
1.048121594E2,3.267109394E-3,4.923641682E-3,-8.537292480E-3,1.038275561E-2
1.048171594E2,-3.075957298E-3,2.344727516E-3,-6.415367126E-3,7.491074408E-3
1.048221594E2,-4.354119301E-4,-7.886826992E-3,-9.809494019E-3,1.259435574E-2
1.048271594E2,-9.092092514E-3,1.566529274E-2,-1.525878906E-3,1.817679425E-2
1.048321594E2,3.147244453E-3,1.027458906E-2,-1.131153107E-2,1.560202112E-2
1.048371594E2,5.581259727E-3,1.011854410E-2,-6.833076477E-3,1.342484000E-2
1.048421594E2,-1.250267029E-3,1.235246658E-2,1.583099365E-3,1.251610171E-2
1.048471594E2,-1.225596666E-2,1.233196259E-2,-1.370429993E-3,1.744030098E-2
1.048521594E2,-1.865494251E-2,3.156483173E-3,3.234863281E-3,1.919465047E-2
1.048571594E2,-4.703521729E-3,-1.744270325E-3,2.085018158E-2,2.144517819E-2
1.048621594E2,-3.688573837E-3,3.041207790E-3,5.620956421E-3,7.379002159E-3
1.048671594E2,1.397728920E-3,1.204317808E-2,2.033233643E-3,1.229332435E-2
1.048721594E2,-3.419280052E-3,8.006095886E-4,1.035690308E-2,1.093608216E-2
1.048771594E2,-4.127860069E-3,-1.388669014E-3,9.417533875E-3,1.037581682E-2
1.048821594E2,-4.915595055E-3,-5.019485950E-3,7.723808289E-3,1.044105016E-2
1.048871594E2,-5.812585354E-3,-1.473152637E-2,-1.235961914E-3,1.588494947E-2
1.048921594E2,-6.462395191E-3,-9.971797466E-3,-4.262924194E-4,1.189037516E-2
1.048971594E2,-1.424002647E-2,-6.364285946E-3,1.511001587E-2,2.171623976E-2
1.049021594E2,-7.145941257E-3,-1.490753889E-2,2.500534058E-3,1.671980451E-2
1.049071594E2,-1.148164272E-3,-2.158170938E-2,-6.747245789E-3,2.264097584E-2
1.049121594E2,-1.313090324E-3,-9.900927544E-3,2.258300781E-3,1.023975072E-2
1.049171594E2,-1.237535477E-2,-8.053183556E-4,3.886222839E-3,1.299617910E-2
1.049221594E2,-2.016925812E-2,4.739403725E-3,1.134872437E-2,2.362317645E-2
1.049271594E2,-1.984858513E-2,4.963696003E-3,1.255702972E-2,2.400590771E-2
1.049321594E2,-1.076823473E-2,4.320144653E-4,2.066230774E-2,2.330391548E-2
1.049371594E2,-7.845163345E-3,-1.039624214E-3,1.661872864E-2,1.840677995E-2
1.049421594E2,8.395910263E-4,-2.082109451E-3,7.754325867E-3,8.072772913E-3
1.049471594E2,3.293991089E-3,-2.371966839E-3,1.447486877E-2,1.503324416E-2
1.049521594E2,-7.323503494E-3,2.700328827E-3,1.181983948E-2,1.416453615E-2
1.049571594E2,-2.754747868E-3,9.943842888E-4,1.088237762E-2,1.126958645E-2
1.049621594E2,2.676248550E-3,-4.065930843E-3,-7.328987122E-3,8.798190277E-3
1.049671594E2,-1.341700554E-2,1.255249977E-2,9.300231934E-3,2.059309598E-2
1.049721594E2,-2.746582031E-4,-9.739398956E-4,-2.833366394E-3,3.008647731E-3
1.049771594E2,-5.268812180E-3,-4.339456558E-3,-7.543563843E-4,6.867337079E-3
1.049821594E2,-9.739398956E-5,-4.335105419E-3,-3.410339355E-3,5.516614823E-3
1.049871594E2,1.942217350E-3,-9.801983833E-4,-7.481575012E-3,7.791467241E-3
1.049921594E2,-1.397901773E-2,3.352761269E-4,5.998611450E-4,1.399589870E-2
1.049971594E2,1.722514629E-3,-4.353821278E-3,-1.191902161E-2,1.280569765E-2
1.050021594E2,7.147431374E-3,-3.233730793E-3,2.188682556E-3,8.144514805E-3
1.050071594E2,9.955644608E-3,1.394689083E-3,3.412246704E-3,1.061618786E-2
1.050121594E2,6.330668926E-3,-7.289350033E-3,5.007743835E-3,1.087609724E-2
1.050171594E2,1.127117872E-2,-1.815915108E-3,-4.320144653E-4,1.142469492E-2
1.050221594E2,2.583742142E-3,-9.143948555E-3,-5.830764771E-3,1.114833335E-2
1.050271594E2,-1.141971350E-2,-5.930840969E-3,-3.454208374E-3,1.332352380E-2
1.050321594E2,-1.316440105E-2,-8.607625961E-3,-7.061958313E-3,1.724134377E-2
1.050371594E2,-8.361518383E-3,-5.191564560E-5,-7.232666016E-3,1.105572895E-2
1.050421594E2,-7.400691509E-3,-7.528185844E-3,-8.255958557E-3,1.340166664E-2
1.050471594E2,-2.097189426E-3,-2.068102360E-3,-3.097534180E-3,4.274338411E-3
1.050521594E2,-4.024207592E-3,3.319561481E-3,4.718780518E-3,7.034246566E-3
1.050571594E2,3.476977348E-3,5.551874638E-3,7.305145264E-4,6.591383386E-3
1.050621594E2,-8.450925350E-3,5.470693111E-3,-1.618099213E-2,1.905704931E-2
1.050671594E2,-4.995226860E-3,9.599924088E-4,-3.652572632E-3,6.262201182E-3
1.050721594E2,8.173942566E-3,1.422560215E-2,-1.606941223E-2,2.296534570E-2
1.050771594E2,-1.346832514E-2,6.118297577E-3,-9.571075439E-3,1.761916094E-2
1.050821594E2,-6.445705891E-3,9.776175022E-3,-1.876831055E-3,1.185930931E-2
1.050871594E2,-2.441108227E-3,1.186257601E-2,-4.108428955E-3,1.278901511E-2
1.050921594E2,-4.909873009E-3,8.277237415E-3,-7.133483887E-4,9.650304561E-3
1.050971594E2,2.185881138E-3,8.836984634E-4,2.440929413E-2,2.452290030E-2
1.051021594E2,-8.400142193E-3,-8.850812912E-3,1.432991028E-2,1.882141351E-2
1.051071594E2,-1.449275017E-2,3.723621368E-3,1.189041138E-2,1.911248404E-2
1.051121594E2,-6.163537502E-3,-1.481020451E-2,5.005836487E-3,1.680445628E-2
1.051171594E2,-8.874356747E-3,-1.332098246E-2,6.620407104E-3,1.732144831E-2
1.051221594E2,-1.298606396E-3,-7.935523987E-3,-1.432418823E-2,1.642684656E-2
1.051271594E2,1.206517220E-3,-5.434572697E-3,-6.011009216E-3,8.192831989E-3
1.051321594E2,-1.453256607E-2,-2.169847488E-3,1.437187195E-3,1.476378074E-2
1.051371594E2,3.695487976E-4,-1.046478748E-3,-5.391120911E-3,5.504168308E-3
1.051421594E2,-6.219744682E-3,3.545343876E-3,-6.627082825E-3,9.755660607E-3
1.051471594E2,-4.922151566E-4,1.965206861E-2,-3.303813934E-2,3.844430683E-2
1.051521594E2,4.757881165E-3,6.797909737E-3,-1.388645172E-2,1.617660506E-2
1.051571594E2,3.556251526E-3,1.283222437E-2,-2.479553223E-3,1.354478096E-2
1.051621594E2,3.729164600E-3,4.363715649E-3,1.026248932E-2,1.175871464E-2
1.051671594E2,6.819725037E-3,5.394101143E-3,1.073169708E-2,1.381210697E-2
1.051721594E2,7.101714611E-3,-5.104959011E-3,2.306079865E-2,2.466364513E-2
1.051771594E2,6.034851074E-3,-7.681131363E-3,-5.276679993E-3,1.110236724E-2
1.051821594E2,7.870793343E-4,-1.257300377E-2,-3.030395508E-2,3.281812930E-2
1.051871594E2,-1.932024956E-3,-1.156044006E-2,-7.002162933E-2,7.099581022E-2
1.051921594E2,-3.839612007E-3,-6.387650967E-3,-4.763603210E-2,4.821551887E-2
1.051971594E2,4.982054234E-3,-6.221652031E-3,-1.888275146E-2,2.049605136E-2
1.052021594E2,5.025386810E-3,-5.469381809E-3,2.663040161E-2,2.764682513E-2
1.052071594E2,8.445978165E-3,-1.132524014E-2,8.526802063E-2,8.643049782E-2
1.052121594E2,4.399418831E-4,-8.362829685E-3,1.073789597E-1,1.077050205E-1
1.052171594E2,1.762253046E-2,-1.127064228E-2,1.810350418E-1,1.822395877E-1
1.052221594E2,-4.322946072E-3,-4.227399826E-3,2.751483917E-1,2.752148184E-1
1.052271594E2,-4.056072235E-2,-8.717536926E-3,2.587509155E-1,2.620557268E-1
1.052321594E2,-7.649308443E-2,4.370212555E-3,7.391357422E-2,1.064589460E-1
1.052371594E2,-7.379359007E-2,1.054620743E-2,-1.704139709E-1,1.860044030E-1
1.052421594E2,-5.753737688E-2,2.687299252E-2,-3.224430084E-1,3.286368834E-1
1.052471594E2,-2.872407436E-3,2.611500025E-2,-3.328456879E-1,3.338809607E-1
1.052521594E2,1.684319973E-2,2.387851477E-2,-1.899929047E-1,1.922268989E-1
1.052571594E2,4.170617461E-2,3.062605858E-3,-4.054260254E-2,5.824506139E-2
1.052621594E2,4.686149955E-2,-2.326613665E-2,8.032035828E-2,9.585756730E-2
1.052671594E2,2.899122238E-2,-2.485668659E-2,1.177654266E-1,1.238024295E-1
1.052721594E2,2.562469244E-2,-4.466921091E-2,2.550983429E-2,5.746925188E-2
1.052771594E2,3.350609541E-2,-5.813163519E-2,-4.813385010E-2,8.257610408E-2
1.052821594E2,3.099960089E-2,-6.416064501E-2,-2.835369110E-2,7.669090834E-2
1.052871594E2,-8.204042912E-3,-4.618227482E-2,1.246337891E-1,1.331679023E-1
1.052921594E2,-3.499221802E-2,-2.165359259E-2,2.190113068E-1,2.228436355E-1
1.052971594E2,-6.485378742E-2,1.794481277E-2,2.436571121E-1,2.527781999E-1
1.053021594E2,-8.456772566E-2,3.341132402E-2,1.895694733E-1,2.102489049E-1
1.053071594E2,-9.326946735E-2,4.631423950E-2,1.016254425E-1,1.455057830E-1
1.053121594E2,-8.718162775E-2,5.316424370E-2,3.051567078E-2,1.065752278E-1
1.053171594E2,-6.469303370E-2,3.392362595E-2,-2.369499207E-2,7.679488040E-2
1.053221594E2,-4.366850853E-2,2.999830246E-2,-4.940032959E-2,7.243776192E-2
1.053271594E2,-1.697498560E-2,-1.067101955E-3,-7.587146759E-2,7.775453966E-2
1.053321594E2,1.305395365E-2,-1.646959782E-2,-9.844303131E-2,1.006612327E-1
1.053371594E2,3.870987892E-2,-1.860612631E-2,-9.883880615E-2,1.077671205E-1
1.053421594E2,5.905547738E-2,-3.214567900E-2,-7.917499542E-2,1.038728742E-1
1.053471594E2,7.073342800E-2,-2.023869753E-2,-4.719829559E-2,8.740996409E-2
1.053521594E2,8.794748783E-2,-3.171861172E-2,-2.057647705E-2,9.572994491E-2
1.053571594E2,6.750217080E-2,-2.209717035E-2,-3.307342529E-3,7.110391350E-2
1.053621594E2,6.875944138E-2,-1.448202133E-2,1.027011871E-2,7.101454118E-2
1.053671594E2,5.278006196E-2,5.366325378E-3,-4.937171936E-3,5.328140440E-2
1.053721594E2,4.106613994E-2,1.299840212E-2,-1.395416260E-2,4.527808477E-2
1.053771594E2,2.472716570E-2,1.802831888E-2,-3.132820129E-2,4.379394024E-2
1.053821594E2,1.794058084E-2,2.890491486E-2,-4.812145233E-2,5.893244199E-2
1.053871594E2,1.906266809E-2,2.831834555E-2,-3.818511963E-2,5.121930661E-2
1.053921594E2,3.582003713E-2,2.264130116E-2,-4.355907440E-2,6.077085272E-2
1.053971594E2,7.579982281E-3,3.084611893E-2,-2.873229980E-2,4.283087947E-2
1.054021594E2,5.339026451E-3,2.057546377E-2,-1.414966583E-2,2.553562132E-2
1.054071594E2,3.195345402E-3,1.318651438E-2,-1.019477844E-2,1.697138477E-2
1.054121594E2,-1.574218273E-2,6.613850594E-3,1.265239716E-2,2.125188205E-2
1.054171594E2,-2.070337534E-2,-5.304932594E-3,1.685333252E-2,2.721776768E-2
1.054221594E2,-2.151316404E-2,-1.266932487E-2,1.121902466E-2,2.737141820E-2
1.054271594E2,-2.850043774E-2,-8.345246315E-3,-2.468395233E-2,3.861626069E-2
1.054321594E2,-4.883885384E-2,-2.683585882E-2,-7.839202881E-4,5.573160229E-2
1.054371594E2,-4.159718752E-2,-2.750629187E-2,-1.072597504E-2,5.100949561E-2
1.054421594E2,-4.250663519E-2,-3.423297405E-2,-1.746368408E-2,5.730349736E-2
1.054471594E2,-2.855634689E-2,-4.066103697E-2,-2.169704437E-2,5.421758580E-2
1.054521594E2,-3.408610821E-2,-3.491634130E-2,-1.607990265E-2,5.137681318E-2
1.054571594E2,-2.916258574E-2,-2.402049303E-2,-1.869201660E-4,3.778194584E-2
1.054621594E2,-2.676159143E-2,-9.182393551E-3,-3.114700317E-3,2.846402089E-2
1.054671594E2,-4.109990597E-2,-1.213914156E-2,-9.078025818E-3,4.380606786E-2
1.054721594E2,-2.967190742E-2,1.957654953E-3,-3.560066223E-3,2.994876583E-2
1.054771594E2,-1.746696234E-2,2.998232841E-3,1.912117004E-3,1.782527321E-2
1.054821594E2,-2.143466473E-2,8.080005646E-3,9.315490723E-3,2.472872238E-2
1.054871594E2,-1.893675327E-2,1.310217381E-2,9.521484375E-3,2.491839175E-2
1.054921594E2,4.821419716E-4,8.231461048E-3,5.266189575E-3,9.783770465E-3
1.054971594E2,-9.813487530E-3,1.679795980E-2,9.219169617E-3,2.152833202E-2
1.055021594E2,-1.309597492E-2,9.543478489E-3,-1.769351959E-2,2.399256502E-2
1.055071594E2,-4.802107811E-3,4.255771637E-4,4.892349243E-3,6.868510498E-3
1.055121594E2,-1.338630915E-2,6.190121174E-3,3.024101257E-3,1.505510083E-2
1.055171594E2,-6.278097630E-3,-6.789863110E-3,1.752090454E-2,1.981158365E-2
1.055221594E2,2.567946911E-3,-1.322722435E-2,1.658439636E-2,2.136810750E-2
1.055271594E2,-3.255724907E-3,4.580557346E-3,-1.068115234E-3,5.720325203E-3
1.055321594E2,6.425082684E-3,-2.978861332E-3,3.400802612E-3,7.856256152E-3
1.055371594E2,-4.311859608E-3,-2.023535967E-2,1.419639587E-2,2.509182277E-2
1.055421594E2,-4.291534424E-6,-1.960217953E-3,2.850246429E-2,2.856979075E-2
1.055471594E2,7.387340069E-3,-5.937874317E-3,2.492237091E-2,2.666375286E-2
1.055521594E2,1.483729482E-2,-2.052050829E-2,1.826953888E-2,3.122519221E-2
1.055571594E2,1.056888700E-2,-2.471685410E-2,-2.164840698E-4,2.688254292E-2
1.055621594E2,1.567256451E-2,-2.300018072E-2,-1.826763153E-2,3.329180009E-2
1.055671594E2,2.078348398E-2,-8.128583431E-3,-2.123641968E-2,3.080604804E-2
1.055721594E2,2.593269944E-2,-4.773736000E-4,7.034301758E-3,2.687404300E-2
1.055771594E2,3.031656146E-2,-8.718907833E-3,6.126689911E-2,6.891114699E-2
1.055821594E2,2.010813355E-2,1.018625498E-2,3.038787842E-2,3.783543287E-2
1.055871594E2,4.098421335E-2,3.154695034E-3,-9.487056732E-2,1.033928546E-1
1.055921594E2,5.067282915E-2,-2.126610279E-2,-1.480216980E-1,1.578936535E-1
1.055971594E2,3.959113359E-2,-2.041035891E-2,-3.716850281E-2,5.801325892E-2
1.056021594E2,2.085784078E-2,-1.082497835E-2,1.272544861E-1,1.294060814E-1
1.056071594E2,-1.697790623E-2,-3.427922726E-3,1.825637817E-1,1.833835717E-1
1.056121594E2,-3.556817770E-2,-1.120495796E-2,1.538591385E-1,1.583138681E-1
1.056171594E2,-5.015647411E-2,1.797783375E-2,6.591033936E-2,8.475285975E-2
1.056221594E2,-5.671739578E-2,2.334374189E-2,1.133060455E-2,6.237127439E-2
1.056271594E2,-5.917036533E-2,2.239161730E-2,-3.865909576E-2,7.414204168E-2
1.056321594E2,-4.573804140E-2,8.699774742E-3,-6.795024872E-2,8.237044866E-2
